Customer_ID,Product_ID,Transaction_ID,Purchase_Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,Lifetime_Value,Launch_Date,Peak_Sales_Date,Season,Preferred_Purchase_Times,Retention_Strategy,launch_year,launch_month,customer_tenure,recency,engagement_score,purchase_freq_scaled,avg_order_value_scaled,time_between_scaled,customer_tenure_scaled,recency_scaled,engagement_score_scaled,purchase_freq_standardized,avg_order_value_standardized,time_between_standardized,customer_tenure_standardized,recency_standardized,engagement_score_standardized,engagement_score_log,customer_tenure_group,engagement_category,recently_active,engagement_score_ma3
CUST_SIP61V,PROD_L4RKJ3,TRANS_JTUU2K,3,165.13,Clothing,12,North America,0.5,3507.43,2022-04-09,2023-04-26,Fall,Afternoon,Loyalty Program,2022,4,3,673,41,0.1111111111111111,0.8064462350652959,0.0833333333333333,0,0,0,-1.2586746852927015,1.0581053647584533,-1.4116889762502969,-1.2230488429397053,0.6272207766253638,0.0301169704567245,3.7376696182833684,Medium,High,Inactive,3.0497718900461357
CUST_JDZCYR,PROD_4IC1XJ,TRANS_2IZQMZ,18,156.35,Clothing,57,Europe,0.02,8824.96,2020-02-22,2023-12-28,Fall,Afternoon,Loyalty Program,2020,2,5,427,49,0.9444444444444444,0.7576549041400389,0.6190476190476191,1,0,0,1.4556632360366433,0.8895731680693979,0.4093073726778579,1.2338592384980311,-1.6977338464960487,0.1653374012872311,3.912023005428146,Loyal,High,Inactive,3.7051428421704125
CUST_NVJJ7X,PROD_599YPO,TRANS_GF90U2,15,188.61,Sports,19,North America,0.42,1402.64,2022-09-20,2023-07-30,Fall,Afternoon,Discount,2022,9,3,578,149,0.7777777777777778,0.936926924145596,0.1666666666666666,0,0,0,0.9127956517707744,1.508804223330096,-1.1284228775281393,-1.2230488429397053,-0.2706275534418484,1.855592786668563,5.0106352940962555,Medium,High,Inactive,4.220109305935923
CUST_JM28RI,PROD_D9T9PC,TRANS_Y8BVDY,18,156.58,Home,21,Asia,0.06,8000.08,2020-07-18,2023-01-26,Spring,Evening,Loyalty Program,2020,7,5,763,134,0.9444444444444444,0.7589330369547097,0.1904761904761904,1,0,0,1.4556632360366433,0.8939880206022551,-1.0474897064646658,1.2338592384980311,1.4778139314258805,1.602054478861363,4.90527477843843,Loyal,High,Inactive,4.609311025987609
CUST_H4QSSS,PROD_4DSCB3,TRANS_CV21HT,1,145.85,Clothing,40,Europe,0.72,1338.08,2022-08-28,2023-01-05,Winter,Morning,Loyalty Program,2022,8,3,784,4,0.0,0.6993053626007223,0.4166666666666667,0,0,0,-1.620586408136614,0.6880255524389787,-0.2786245813616672,-1.2230488429397053,1.6762856675460012,-0.5952775221343682,1.6094379124341003,Medium,Low,Inactive,3.841782661656261
CUST_K7MLJO,PROD_FXSVPH,TRANS_4S4TRR,10,21.06,Clothing,42,Europe,0.05,1611.27,2022-05-03,2023-12-23,Winter,Evening,Loyalty Program,2022,5,3,432,5,0.5,0.0058349541539316,0.4404761904761904,0,0,0,0.0080163446609926,-1.7073198718010236,-0.1976914102981936,-1.2230488429397053,-1.650478671229353,-0.5783749682805549,1.791759469228055,Medium,Low,Inactive,2.768824053366861
CUST_8HV3GU,PROD_ASKZO0,TRANS_TUXAMR,17,83.8,Electronics,76,Europe,0.52,7927.13,2020-07-31,2023-07-11,Winter,Morning,Loyalty Program,2020,7,5,597,19,0.8888888888888888,0.3544873575993331,0.8452380952380952,1,0,0,1.2747073746146869,-0.5030248808817372,1.1781724977808563,1.2338592384980311,-0.091057887428406,-0.3417392143271685,2.995732273553991,Loyal,Medium,Inactive,2.1323098850720483
CUST_9G5CTN,PROD_KPJX3I,TRANS_YWH0SW,15,116.1,Home,23,North America,0.57,277.47,2021-01-31,2023-02-26,Winter,Morning,Loyalty Program,2021,1,4,732,76,0.7777777777777778,0.5339816615726589,0.2142857142857142,0,0,0,0.9127956517707744,0.1169739748194572,-0.9665565354011922,0.005405197779163,1.1848318447723691,0.6217063553401908,4.343805421853684,Medium,High,Inactive,3.043765721545243
CUST_X536V9,PROD_TSKTW9,TRANS_8EKUI0,14,174.74,Sports,18,South America,0.24,2657.05,2022-11-25,2023-07-11,Summer,Morning,Discount,2022,11,3,597,136,0.7222222222222222,0.859849958321756,0.1547619047619047,0,0,0,0.7318397903488179,1.2425694205878184,-1.168889463059876,-1.2230488429397053,-0.091057887428406,1.63585958656899,4.919980925828125,Medium,High,Inactive,4.0865062070786
CUST_L0R1WZ,PROD_ZHOQZ3,TRANS_732HWE,11,102.66,Clothing,21,South America,0.51,6423.28,2020-10-11,2023-06-15,Fall,Morning,Discount,2020,10,5,623,54,0.5555555555555556,0.4592942484023339,0.1904761904761904,1,0,0,0.1889722060829489,-0.1410069731874793,-1.0474897064646658,1.2338592384980311,0.1546690239584099,0.2498501705562977,4.007333185232471,Loyal,High,Inactive,4.423706510971427
CUST_44UGK5,PROD_R1F3MN,TRANS_A5E9TL,4,70.03,Sports,50,Europe,0.18,8017.41,2021-10-05,2023-09-14,Summer,Afternoon,Loyalty Program,2021,10,4,532,6,0.1666666666666666,0.2779661016949152,0.5357142857142857,0,0,0,-1.0777188238707454,-0.7673401825227728,0.1260412739557004,0.005405197779163,-0.7053751658954459,-0.5614724144267416,1.9459101490553132,Medium,Low,Inactive,3.624408086705303
CUST_ES9RKE,PROD_KJ7HFM,TRANS_H6M8NB,10,121.21,Clothing,87,South America,0.17,900.39,2020-07-03,2023-09-29,Summer,Morning,Loyalty Program,2020,7,5,517,14,0.5,0.5623784384551264,0.9761904761904762,1,0,0,0.0080163446609926,0.215060481092928,1.623304938629961,1.2338592384980311,-0.8471406916955321,-0.426251983596235,2.70805020110221,Loyal,Medium,Inactive,2.8870978451299973
CUST_JEGS1Q,PROD_TVZ768,TRANS_T9D42E,11,114.68,Sports,51,North America,0.23,4037.01,2022-05-07,2023-04-20,Fall,Afternoon,Email Campaign,2022,5,3,679,25,0.5555555555555556,0.5260905807168658,0.5476190476190477,0,0,0,0.1889722060829489,0.0897170591818198,0.1665078594874372,-1.2230488429397053,0.6839269869453982,-0.2403238912042885,3.258096538021482,Medium,Medium,Inactive,2.637352296059668
CUST_4BCNBJ,PROD_911H0X,TRANS_LSUEJI,9,101.55,Home,17,Asia,0.74,3606.64,2020-02-25,2023-12-02,Fall,Evening,Email Campaign,2020,2,5,453,54,0.4444444444444444,0.453125868296749,0.1428571428571428,1,0,0,-0.1729395167609637,-0.1623134354112665,-1.2093560485916128,1.2338592384980311,-1.4520069351092328,0.2498501705562977,4.007333185232471,Loyal,High,Inactive,3.3244933081187202
CUST_JOOPXB,PROD_IHJAA8,TRANS_GKCVVL,13,185.76,Clothing,40,Asia,0.83,1726.87,2022-04-10,2023-05-16,Fall,Evening,Email Campaign,2022,4,3,653,60,0.6666666666666666,0.9210891914420672,0.4166666666666667,0,0,0,0.5508839289268616,1.454098441944696,-0.2786245813616672,-1.2230488429397053,0.4382000755585822,0.3512654936791776,4.110873864173311,Medium,High,Inactive,3.7921011958090873
CUST_TQH2MG,PROD_YN00AK,TRANS_QQQ72M,9,170.67,Electronics,6,Europe,0.53,7037.07,2020-08-09,2023-09-12,Spring,Morning,Email Campaign,2020,8,5,534,256,0.4444444444444444,0.837232564601278,0.0119047619047619,1,0,0,-0.1729395167609637,1.164445725767265,-1.6544884894407172,1.2338592384980311,-0.6864730957887677,3.664166049026589,5.54907608489522,Loyal,High,Inactive,4.555761044767
CUST_LRSI2K,PROD_16VBKR,TRANS_1P31HF,2,111.7,Home,43,North America,0.41,8918.77,2021-04-27,2023-12-06,Winter,Evening,Email Campaign,2021,4,4,449,5,0.0555555555555555,0.5095304251180883,0.4523809523809524,0,0,0,-1.439630546714658,0.0325159263648055,-0.1572248247664569,0.005405197779163,-1.4898110753225893,-0.5783749682805549,1.791759469228055,Medium,Low,Inactive,3.817236472765528
CUST_VX5PSF,PROD_KFNOT6,TRANS_57H7WT,6,150.42,Sports,31,Asia,0.74,5397.26,2021-12-13,2023-10-21,Fall,Evening,Email Campaign,2021,12,4,495,29,0.2777777777777778,0.7247013059183105,0.3095238095238095,0,0,0,-0.7158071010268326,0.7757467527657419,-0.6428238511472981,0.005405197779163,-1.0550634628689917,-0.1727136757890352,3.4011973816621555,Medium,Medium,Inactive,3.5806776452618094
CUST_NOFR78,PROD_1XSM31,TRANS_A1CQRI,10,184.1,Sports,25,North America,0.44,9987.4,2020-04-03,2023-03-26,Winter,Afternoon,Discount,2020,4,5,704,74,0.5,0.911864406779661,0.238095238095238,1,0,0,0.0080163446609926,1.4222347236640775,-0.8856233643377187,1.2338592384980311,0.9202028632788752,0.5879012476325641,4.31748811353631,Loyal,High,Inactive,3.1701483214755064
CUST_DG5CLW,PROD_XOGD5K,TRANS_YC3XM6,19,97.56,Sports,37,Europe,0.33,5836.52,2020-12-31,2023-05-03,Winter,Evening,Discount,2020,12,5,666,50,1.0,0.4309530425118087,0.3809523809523809,1,0,0,1.6366190974585997,-0.2389015293508258,-0.4000243379568775,1.2338592384980311,0.5610635312519903,0.1822399551410444,3.9318256327243257,Loyal,High,Inactive,3.8835037093075964
CUST_2FAAG3,PROD_F7KX58,TRANS_TEUAOD,14,167.69,Electronics,34,Asia,0.58,5452.89,2020-10-20,2023-09-03,Winter,Evening,Loyalty Program,2020,10,5,543,69,0.7222222222222222,0.8206724090025006,0.3452380952380952,1,0,0,0.7318397903488179,1.1072445929502508,-0.5214240945520878,1.2338592384980311,-0.6014137803087161,0.5033884783634975,4.248495242049359,Loyal,High,Inactive,4.165936329436664
CUST_V7YLQW,PROD_4VJQRI,TRANS_VCM5CP,15,94.97,Electronics,59,South America,0.93,2681.1,2022-12-28,2023-05-02,Fall,Afternoon,Email Campaign,2022,12,3,667,24,0.7777777777777778,0.4165601555987773,0.6428571428571429,0,0,0,0.9127956517707744,-0.2886166078729959,0.4902405437413314,-1.2230488429397053,0.5705145663053293,-0.2572264450581019,3.2188758248682006,Medium,Medium,Inactive,3.799732233213961
CUST_CTWXTK,PROD_1MR9LK,TRANS_NBRRV2,6,135.9,Clothing,71,Asia,0.35,4023.8,2020-10-12,2023-10-17,Summer,Morning,Discount,2020,10,5,499,11,0.2777777777777778,0.6440122256182272,0.7857142857142857,1,0,0,-0.7158071010268326,0.497035192865391,0.9758395701221726,1.2338592384980311,-1.0172593226556357,-0.476959645157675,2.4849066497880004,Loyal,Low,Inactive,3.3174259055685194
CUST_4HBET7,PROD_KE5THX,TRANS_0BYKES,4,83.17,Electronics,27,South America,0.41,7707.16,2020-08-22,2023-06-11,Spring,Afternoon,Loyalty Program,2020,8,5,627,12,0.1666666666666666,0.3509863851069741,0.2619047619047619,1,0,0,-1.0777188238707454,-0.5151177378195624,-0.8046901932742452,1.2338592384980311,0.1924731641717662,-0.4600570913038617,2.5649493574615367,Loyal,Low,Inactive,2.756243944039245
CUST_4RZXHM,PROD_XXM16W,TRANS_W6BYJE,18,99.45,Clothing,60,South America,1.0,2316.73,2020-07-02,2023-12-27,Summer,Afternoon,Discount,2020,7,5,428,30,0.9444444444444444,0.4414559599888857,0.6547619047619048,1,0,0,1.4556632360366433,-0.2026229585373503,0.5307071292730682,1.2338592384980311,-1.6882828114427098,-0.1558111219352219,3.4339872044851463,Loyal,Medium,Inactive,2.827947737244894
CUST_FYD7DL,PROD_QNUFJ4,TRANS_347GXC,2,176.42,Electronics,15,South America,0.51,8972.16,2021-03-24,2023-02-26,Winter,Morning,Email Campaign,2021,3,4,732,24,0.0555555555555555,0.8691858849680466,0.119047619047619,0,0,0,-1.439630546714658,1.274817039088685,-1.2902892196550864,0.005405197779163,1.1848318447723691,-0.2572264450581019,3.2188758248682006,Medium,Medium,Inactive,3.0726041289382935
CUST_R921SM,PROD_74U2Z0,TRANS_N53N0H,13,82.99,Clothing,41,South America,0.04,3939.74,2020-06-16,2023-09-07,Summer,Evening,Loyalty Program,2020,6,5,539,26,0.6666666666666666,0.3499861072520143,0.4285714285714285,1,0,0,0.5508839289268616,-0.5185728398017982,-0.2381579958299304,1.2338592384980311,-0.6392179205220724,-0.2234213373504752,3.295836866004329,Loyal,Medium,Inactive,3.3162332984525578
CUST_KOQQRI,PROD_AMGSPV,TRANS_BUAJSK,11,115.79,Home,41,Europe,0.33,6271.63,2022-09-19,2023-01-30,Summer,Morning,Loyalty Program,2022,9,3,759,31,0.5555555555555556,0.5322589608224506,0.4285714285714285,0,0,0,0.1889722060829489,0.111023521405607,-0.2381579958299304,-1.2230488429397053,1.4400097912125245,-0.1389085680814086,3.4657359027997265,Medium,Medium,Inactive,3.3268161978907513
CUST_83BI5L,PROD_Y0MI8V,TRANS_F4KTG2,18,176.42,Electronics,26,Asia,0.61,2312.67,2020-04-19,2023-12-22,Winter,Evening,Discount,2020,4,5,433,122,0.9444444444444444,0.8691858849680466,0.25,1,0,0,1.4556632360366433,1.274817039088685,-0.845156778805982,1.2338592384980311,-1.6410276361760143,1.3992238326156037,4.812184355372417,Loyal,High,Inactive,3.8579190413921567
CUST_JXXP1J,PROD_JIDGIC,TRANS_4OMOYM,13,76.27,Sports,62,North America,0.96,264.0,2020-05-27,2023-05-21,Spring,Afternoon,Loyalty Program,2020,5,5,648,16,0.6666666666666666,0.3126424006668518,0.6785714285714286,1,0,0,0.5508839289268616,-0.6475633138052665,0.6116403003365417,1.2338592384980311,0.3909449002918868,-0.3924468758886084,2.833213344056216,Loyal,Medium,Inactive,3.703711200742786
CUST_X1UHSV,PROD_EYR5B2,TRANS_DL8TD3,17,142.44,Clothing,57,North America,0.71,4421.33,2022-11-17,2023-08-25,Spring,Evening,Discount,2022,11,3,552,42,0.8888888888888888,0.68035565434843,0.6190476190476191,0,0,0,1.2747073746146869,0.6225705648866234,0.4093073726778579,-1.2230488429397053,-0.5163544648286644,0.0470195243105378,3.7612001156935624,Medium,High,Inactive,3.802199271707398
CUST_8RPH58,PROD_JE4YZR,TRANS_A4YTJY,12,141.18,Sports,78,Europe,0.86,6136.45,2021-06-01,2023-06-20,Winter,Afternoon,Email Campaign,2021,6,4,618,22,0.6111111111111112,0.6733537093637121,0.8690476190476191,0,0,0,0.3699280675049052,0.5983848510109734,1.25910566884433,0.005405197779163,0.1074138486917146,-0.2910315527657285,3.1354942159291497,Medium,Medium,Inactive,3.2433025585596424
CUST_97RSZ2,PROD_4GMBFB,TRANS_PS4WT6,14,94.43,Clothing,41,Asia,0.65,2207.86,2021-11-25,2023-01-02,Winter,Afternoon,Email Campaign,2021,11,4,787,32,0.7222222222222222,0.4135593220338983,0.4285714285714285,0,0,0,0.7318397903488179,-0.298981913819703,-0.2381579958299304,0.005405197779163,1.7046387727060184,-0.1220060142275953,3.4965075614664802,Medium,Medium,Inactive,3.4644006310297306
CUST_2XUT3N,PROD_A72IMR,TRANS_KG8TVE,12,96.34,Sports,65,Europe,0.1,7709.44,2022-01-02,2023-12-20,Fall,Afternoon,Discount,2022,1,3,435,18,0.6111111111111112,0.4241733814948596,0.7142857142857143,0,0,0,0.3699280675049052,-0.2623194427859792,0.733040056931752,-1.2230488429397053,-1.622125566069336,-0.3586417681809817,2.9444389791664403,Medium,Medium,Inactive,3.1921469188540232
CUST_FW9B49,PROD_Q4S2H2,TRANS_T3WP5Y,18,167.15,Clothing,79,North America,0.68,1186.03,2022-01-02,2023-01-31,Winter,Morning,Discount,2022,1,3,758,38,0.9444444444444444,0.8176715754376216,0.8809523809523809,0,0,0,1.4556632360366433,1.0968792870035438,1.2995722543760668,-1.2230488429397053,1.4305587561591853,-0.0205906911047153,3.6635616461296463,Medium,High,Inactive,3.368169395587522
CUST_GZTSWD,PROD_DY7238,TRANS_D2AF83,17,116.81,Home,20,North America,0.47,9164.2,2020-05-09,2023-06-04,Fall,Afternoon,Discount,2020,5,5,634,99,0.8888888888888888,0.5379272020005557,0.1785714285714285,1,0,0,1.2747073746146869,0.1306024326382762,-1.0879562919964023,1.2338592384980311,0.2586304095451398,1.0104650939778972,4.605170185988092,Loyal,High,Inactive,3.7377236037613923
CUST_KKCWRE,PROD_VFAU4O,TRANS_25KDDR,19,47.69,Clothing,13,Europe,0.7,1237.1,2021-11-08,2023-10-23,Winter,Morning,Email Campaign,2021,11,4,493,70,1.0,0.1538205056960266,0.0952380952380952,0,0,0,1.6366190974585997,-1.1961567285402557,-1.37122239071856,0.005405197779163,-1.07396553297567,0.5202910322173109,4.2626798770413155,Medium,High,Inactive,4.177137236386351
CUST_IMCVDC,PROD_3IO8NP,TRANS_M5EXHZ,8,109.08,Electronics,38,North America,0.13,626.06,2020-06-15,2023-03-15,Summer,Evening,Email Campaign,2020,6,5,715,23,0.3888888888888889,0.4949708252292302,0.3928571428571428,1,0,0,-0.35389537818292,-0.0177750024877372,-0.3595577524251407,1.2338592384980311,1.0241642488656049,-0.2741289989119151,3.1780538303479458,Loyal,Medium,Inactive,4.01530129779245
CUST_P5QX2P,PROD_WYYVOR,TRANS_5C7EAD,18,177.95,Clothing,16,Europe,0.1,1295.77,2021-10-20,2023-06-27,Winter,Afternoon,Discount,2021,10,4,611,200,0.9444444444444444,0.8776882467352042,0.1309523809523809,0,0,0,1.4556632360366433,1.304185405937689,-1.2498226341233496,0.005405197779163,0.041256603318341,2.717623033213042,5.303304908059076,Medium,High,Inactive,4.248012871816112
CUST_1VFPOM,PROD_P6BA32,TRANS_GJLP3G,18,113.24,Electronics,59,South America,0.07,3305.44,2020-03-12,2023-07-21,Summer,Evening,Loyalty Program,2020,3,5,587,35,0.9444444444444444,0.518088357877188,0.6428571428571429,1,0,0,1.4556632360366433,0.0620762433239335,0.4902405437413314,1.2338592384980311,-0.1855682379617967,-0.0712983526661553,3.58351893845611,Loyal,High,Inactive,4.021625892287711
CUST_QNYLD7,PROD_0PPQZZ,TRANS_3UN5QC,7,151.7,Clothing,74,South America,0.05,1185.05,2021-04-25,2023-08-07,Winter,Afternoon,Loyalty Program,2021,4,4,570,14,0.3333333333333333,0.731814392886913,0.8214285714285714,0,0,0,-0.5348512396048763,0.8003163668616406,1.097239326717383,0.005405197779163,-0.346235833868561,-0.426251983596235,2.70805020110221,Medium,Medium,Inactive,3.8649580158724652
CUST_6HRKXY,PROD_9BRBK1,TRANS_5S9FX4,1,172.88,Sports,24,North America,0.99,3466.14,2020-07-25,2023-02-17,Summer,Afternoon,Discount,2020,7,5,741,7,0.0,0.8495137538205056,0.2261904761904762,1,0,0,-1.620586408136614,1.206866700104715,-0.9260899498694556,1.2338592384980311,1.269891160252421,-0.5445698605729283,2.0794415416798357,Loyal,Low,Inactive,2.7903368937460513
CUST_ZWKJWL,PROD_6C51JJ,TRANS_0WBZ4X,8,94.88,Clothing,53,North America,0.53,9116.52,2021-11-09,2023-05-20,Spring,Evening,Loyalty Program,2021,11,4,649,14,0.3888888888888889,0.4160600166712975,0.5714285714285714,0,0,0,-0.35389537818292,-0.2903441588641139,0.2474410305509108,0.005405197779163,0.4003959353452259,-0.426251983596235,2.70805020110221,Medium,Medium,Inactive,2.4985139812947517
CUST_AYFCKE,PROD_5FBZ94,TRANS_6ZSS6N,19,153.2,Clothing,40,North America,0.98,2972.25,2020-07-25,2023-07-30,Winter,Morning,Email Campaign,2020,7,5,578,73,1.0,0.7401500416782438,0.4166666666666667,1,0,0,1.6366190974585997,0.829108883380272,-0.2786245813616672,1.2338592384980311,-0.2706275534418484,0.5709986937787508,4.30406509320417,Loyal,High,Inactive,3.0305189453287382
CUST_YPLPDQ,PROD_UTOJ44,TRANS_0VA1Q5,12,162.62,Sports,83,North America,0.14,142.35,2020-01-04,2023-11-18,Winter,Morning,Email Campaign,2020,1,5,467,24,0.6111111111111112,0.7924979160878022,0.9285714285714286,1,0,0,0.3699280675049052,1.0099258871172772,1.461438596503014,1.2338592384980311,-1.3196924443624858,-0.2572264450581019,3.2188758248682006,Loyal,Medium,Inactive,3.410330373058193
CUST_IZD8FP,PROD_QRUYYY,TRANS_XE8GZ8,7,83.22,Clothing,73,Europe,0.98,1416.84,2020-02-04,2023-04-27,Spring,Morning,Loyalty Program,2020,2,5,672,8,0.3333333333333333,0.3512642400666851,0.8095238095238095,1,0,0,-0.5348512396048763,-0.5141579872689414,1.0567727411856462,1.2338592384980311,0.6177697415720247,-0.527667306719115,2.1972245773362196,Loyal,Low,Inactive,3.240055165136196
CUST_VCQSGR,PROD_TYSHGK,TRANS_6351XL,2,72.47,Sports,41,Asia,0.16,3408.55,2020-06-08,2023-05-03,Spring,Morning,Email Campaign,2020,6,5,666,4,0.0555555555555555,0.2915254237288135,0.4285714285714285,1,0,0,-1.439630546714658,-0.7205043556524658,-0.2381579958299304,1.2338592384980311,0.5610635312519903,-0.5952775221343682,1.6094379124341003,Loyal,Low,Inactive,2.3418461048795067
CUST_HLQ4E3,PROD_6C3SOF,TRANS_XWL65R,9,52.08,Home,61,Asia,0.89,7854.03,2020-06-27,2023-09-01,Winter,Afternoon,Discount,2020,6,5,545,8,0.4444444444444444,0.1782161711586551,0.6666666666666666,1,0,0,-0.1729395167609637,-1.1118906301957276,0.5711737148048049,1.2338592384980311,-0.582511710202038,-0.527667306719115,2.1972245773362196,Loyal,Low,Inactive,2.0012956890355125
CUST_5G1ZN0,PROD_EAQGKE,TRANS_ZACNSH,12,113.29,Electronics,73,Asia,0.26,3225.0,2021-08-15,2023-05-22,Spring,Evening,Discount,2021,8,4,647,19,0.6111111111111112,0.5183662128368991,0.8095238095238095,0,0,0,0.3699280675049052,0.0630359938745548,1.0567727411856462,0.005405197779163,0.3814938652385478,-0.3417392143271685,2.995732273553991,Medium,Medium,Inactive,2.2674649211081035
CUST_BOA9MI,PROD_8TTRYM,TRANS_VHHCVR,3,154.96,Electronics,7,South America,0.71,4175.44,2022-05-21,2023-10-24,Winter,Afternoon,Discount,2022,5,3,492,66,0.1111111111111111,0.7499305362600722,0.0238095238095238,0,0,0,-1.2586746852927015,0.8628921027621331,-1.6140219039089805,-1.2230488429397053,-1.0834165680290089,0.4526808168020576,4.204692619390966,Medium,High,Inactive,3.1325498234270577
CUST_BJJ43N,PROD_67ZLG3,TRANS_CKYGFP,17,83.1,Home,80,Europe,0.18,5681.69,2020-12-25,2023-02-01,Fall,Evening,Email Campaign,2020,12,5,757,18,0.8888888888888888,0.3505973881633786,0.8928571428571429,1,0,0,1.2747073746146869,-0.5164613885904319,1.3400388399078036,1.2338592384980311,1.421107721105846,-0.3586417681809817,2.9444389791664403,Loyal,Medium,Inactive,3.3816212907037984
CUST_O0Z16W,PROD_EQK999,TRANS_JWV98O,14,86.94,Clothing,81,Europe,0.3,8773.17,2021-10-14,2023-08-07,Winter,Afternoon,Loyalty Program,2021,10,4,570,15,0.7222222222222222,0.3719366490691858,0.9047619047619048,0,0,0,0.7318397903488179,-0.4427525463027357,1.3805054254395404,0.005405197779163,-0.346235833868561,-0.4093494297424217,2.772588722239781,Medium,Medium,Inactive,3.3072401069323956
CUST_0R8BLV,PROD_Q7814X,TRANS_F22JOK,11,182.71,Clothing,53,South America,1.0,5232.99,2022-03-11,2023-04-26,Summer,Evening,Email Campaign,2022,3,3,673,38,0.5555555555555556,0.9041400388996944,0.5714285714285714,0,0,0,0.1889722060829489,1.3955536583568129,0.2474410305509108,-1.2230488429397053,0.6272207766253638,-0.0205906911047153,3.6635616461296463,Medium,High,Inactive,3.1268631158452886
CUST_PS39WI,PROD_Y4O1FY,TRANS_624H0U,8,148.55,Clothing,29,Europe,0.59,1205.26,2020-01-17,2023-03-02,Fall,Morning,Discount,2020,1,5,728,41,0.3888888888888889,0.7143095304251181,0.2857142857142857,1,0,0,-0.35389537818292,0.7398520821725153,-0.7237570222107716,1.2338592384980311,1.147027704559013,0.0301169704567245,3.7376696182833684,Loyal,High,Inactive,3.391273328884265
CUST_S34ZAO,PROD_JBHVZM,TRANS_H0H2L2,1,99.99,Electronics,13,South America,0.39,3223.65,2020-07-30,2023-02-18,Spring,Evening,Email Campaign,2020,7,5,740,8,0.0,0.4444567935537648,0.0952380952380952,1,0,0,-1.620586408136614,-0.1922576525906431,-1.37122239071856,1.2338592384980311,1.2604401251990818,-0.527667306719115,2.1972245773362196,Loyal,Low,Inactive,3.1994852805830774
CUST_TKV3QD,PROD_BYGI70,TRANS_ID275K,6,29.16,Home,42,North America,0.46,3718.95,2022-06-17,2023-09-09,Winter,Morning,Discount,2022,6,3,537,4,0.2777777777777778,0.0508474576271186,0.4404761904761904,0,0,0,-0.7158071010268326,-1.5518402826004143,-0.1976914102981936,-1.2230488429397053,-0.6581199906287505,-0.5952775221343682,1.6094379124341003,Medium,Low,Inactive,2.5147773693512288
